"","ST_CASE","STATE","VEH_NO.x","HIT_RUN","BODY_TYP","GVWR","V_CONFIG","TRAV_SP","DEFORMED","M_HARM","DR_DRINK","DR_ZIP","PREV_ACC","PREV_SUS","PREV_DWI","PREV_SPD","PREV_OTH","LAST_YR","PEDS","PERSONS","COUNTY","CITY","DAY_WEEK","MONTH","DAY","YEAR","HOUR","MINUTE","HARM_EV","MAN_COLL","REL_ROAD","LGT_COND","WEATHER","DRUNK_DR","FATALS","LATITUDE","LONGITUD","VEH_NO.y","PER_NO","AGE","SEX","PER_TYP","INJ_SEV","SEAT_POS","REST_USE","AIR_BAG","DRINKING","DRUGS","HOSPITAL","DOA","LAG_HRS","LAG_MINS","LOCATION","ttd_mins"
"13294",400567,40,3,0,14,0,0,0,4,12,0,73098,0,0,0,0,0,0,0,1,119,0,7,11,12,2005,23,0,42,0,4,2,1,1,1,36.05870833,-97.00625278,0,1,49,1,5,4,0,0,0,1,8,0,7,0,0,12,1
"13295",400567,40,3,0,14,0,0,0,4,12,0,73098,0,0,0,0,0,0,0,1,119,0,7,11,12,2005,23,0,42,0,4,2,1,1,1,36.05870833,-97.00625278,0,1,24,1,5,4,0,0,0,9,8,0,7,0,0,13,1
"13296",400569,40,1,0,90,0,0,40,2,42,0,74563,0,0,0,0,0,0,0,3,87,0,7,11,23,2002,15,49,12,5,1,1,1,0,1,35.13149167,-97.61761389,0,1,51,1,5,4,0,0,0,1,8,1,0,0,26,11,27
"13297",40057,4,1,0,14,0,0,84,6,1,0,85260,0,0,0,0,0,0,0,3,15,0,2,1,21,2002,10,15,12,5,1,1,1,0,1,34.98256389,-114.5801889,0,1,72,1,5,4,0,0,0,0,0,1,0,9,37,1,578
"13298",400570,40,1,0,31,0,0,15,6,12,1,93905,0,0,0,0,0,0,1,2,143,4780,1,11,13,2005,18,6,8,0,1,1,1,0,1,36.15891667,-96.02032222,0,1,85,1,5,4,0,0,0,0,8,1,0,0,33,13,34
"13299",400572,40,1,0,66,3,6,55,4,8,0,78537,0,0,0,0,1,2002,0,1,121,0,1,12,3,2006,7,55,10,0,1,1,1,1,1,34.71924444,-95.90783889,0,1,45,1,5,4,0,0,0,0,8,1,0,24,12,13,1453
"13300",400573,40,1,0,20,0,0,65,6,8,0,73016,0,0,0,2,0,2001,0,3,109,3550,2,10,25,2004,21,59,1,0,3,3,2,2,2,35.46004722,-97.59609167,0,1,36,1,5,4,0,0,0,0,8,0,7,0,0,4,1
"13301",400581,40,1,0,6,0,0,99,6,12,0,73750,0,0,0,0,0,0,1,2,83,2000,5,12,18,2003,10,22,8,0,1,1,1,0,1,35.87805833,-97.42664167,0,1,73,2,5,4,0,0,0,9,8,1,0,685,53,4,41154
"13302",400583,40,1,0,14,0,0,98,4,8,0,73179,0,0,0,0,0,0,1,2,109,3550,2,11,21,2005,17,53,8,0,1,2,1,0,1,35.47540833,-97.65428333,0,1,69,1,5,4,0,0,0,0,8,1,0,5,47,13,348
"13303",400585,40,1,0,20,0,0,25,6,12,0,74873,0,0,0,0,0,0,1,3,121,0,5,11,25,2004,0,1,8,0,1,2,1,1,1,35.2223,-95.47945,0,1,51,1,5,4,0,0,0,9,8,0,7,0,0,12,1
"13304",400586,40,2,0,62,2,3,45,6,12,0,73075,0,0,0,0,0,0,0,3,51,0,4,12,13,2006,13,0,12,1,1,1,1,0,1,34.84783889,-97.668,0,1,56,2,5,4,0,0,0,0,8,1,0,18,11,13,1092
"13305",400587,40,1,2,99,0,0,98,9,8,0,99999,99,99,99,99,99,9999,0,2,107,3540,4,11,23,2005,7,35,12,4,1,1,1,0,1,35.43535,-96.28427222,0,1,62,1,5,4,0,0,0,1,8,0,7,0,0,13,1
"13306",400588,40,1,0,4,0,0,60,6,42,1,74066,0,0,0,0,0,0,0,1,37,4190,6,12,15,2006,20,37,42,0,4,2,1,1,1,35.97405556,-96.13147222,0,1,30,1,5,4,0,0,0,1,8,0,7,0,0,13,1
"13307",400593,40,2,0,15,0,0,5,6,1,0,73002,0,0,0,0,0,0,0,2,143,4780,7,12,21,2002,2,50,42,0,4,2,1,2,1,36.20605833,-95.95919444,0,1,23,1,5,4,0,0,0,8,8,0,7,0,0,18,1
"13308",400595,40,1,0,4,0,0,10,6,12,0,74434,0,0,0,0,0,0,0,1,109,3550,4,12,8,2004,1,39,33,0,4,2,1,1,1,35.46097222,-97.65241667,0,1,45,1,5,4,0,0,0,8,8,1,0,13,0,13,781
"13309",400596,40,2,0,66,3,6,50,6,12,0,77320,0,0,0,0,1,2004,0,1,27,3430,1,12,3,2006,4,8,30,0,4,2,1,1,1,35.20374167,-97.40048056,0,1,80,2,5,4,0,0,0,0,8,0,7,0,0,2,1
"13310",400599,40,2,0,4,0,0,0,6,12,0,73109,0,2,0,0,3,2004,1,2,143,400,7,10,19,2002,13,48,15,0,1,1,1,0,1,35.96769444,-95.88649444,0,1,78,1,8,4,0,0,0,0,8,1,0,2,35,11,156
"13311",400599,40,2,0,4,0,0,0,6,12,0,73109,0,2,0,0,3,2004,1,2,143,400,7,10,19,2002,13,48,15,0,1,1,1,0,1,35.96769444,-95.88649444,0,1,50,1,5,4,0,0,0,1,8,0,7,0,23,13,24
"13312",40060,4,1,2,2,0,0,98,9,8,0,99999,99,99,99,99,99,9999,0,1,13,290,7,1,29,2005,19,55,29,0,3,3,1,1,1,33.37892222,-111.5858139,0,1,6,1,5,4,0,0,0,0,0,1,0,0,23,1,24
"13313",400600,40,1,0,4,0,0,60,6,12,0,74801,0,0,0,0,0,0,0,2,109,3550,3,10,11,2005,17,4,12,4,1,1,1,0,1,35.51917778,-97.54760278,0,1,60,1,5,4,0,0,0,1,8,1,0,188,43,11,11324
"13314",400601,40,1,0,4,0,0,99,6,8,0,73446,0,0,0,0,0,0,0,2,7,0,5,11,28,2002,7,40,12,5,1,4,1,0,1,36.74675,-100.4262278,0,1,52,1,5,4,0,0,0,0,8,1,0,0,41,13,42
"13315",400604,40,1,0,31,0,0,10,6,12,0,74451,0,0,0,0,0,0,1,2,13,0,6,11,17,2006,15,44,8,0,1,1,1,0,1,33.83790833,-96.37278889,0,1,42,1,6,4,0,0,0,1,8,1,0,0,41,13,42
"13316",400606,40,1,0,4,0,0,55,6,12,0,73933,0,2,0,1,1,2006,0,1,33,4660,5,12,9,2004,7,34,34,0,4,4,1,0,1,34.27521944,-98.38111944,0,1,73,1,5,4,0,0,0,0,8,0,7,0,0,12,1
"13317",40061,4,1,0,4,0,0,45,6,8,0,85043,99,99,99,99,99,9999,0,2,13,370,6,2,3,2006,16,48,12,5,1,1,1,0,1,33.63692778,-112.069675,0,1,29,2,5,4,0,0,0,8,8,1,0,184,5,12,11046
"13318",400610,40,1,2,31,0,0,55,2,8,0,74127,1,3,0,0,1,2004,0,3,81,0,7,12,11,2004,2,28,34,0,4,2,1,1,1,35.65090833,-96.89338889,0,1,28,1,5,4,0,0,0,0,8,0,7,0,0,18,1
"13319",400611,40,2,0,31,0,0,30,6,12,0,74421,0,0,0,0,0,0,0,2,153,5220,1,11,19,2006,2,20,31,0,4,2,1,1,1,36.44480556,-99.43673333,0,1,12,1,5,4,0,0,0,0,8,0,7,0,0,13,1
"13320",400613,40,1,0,3,0,0,60,6,8,0,73054,0,2,0,0,0,2003,1,2,143,4780,1,11,27,2005,20,15,8,0,1,2,1,1,1,36.13861111,-95.96664722,0,1,64,1,5,4,0,0,0,9,8,1,0,3,38,11,219
"13321",400613,40,1,0,3,0,0,60,6,8,0,73054,0,2,0,0,0,2003,1,2,143,4780,1,11,27,2005,20,15,8,0,1,2,1,1,1,36.13861111,-95.96664722,0,1,14,1,5,4,0,0,0,0,8,0,7,0,0,15,1
"13322",400613,40,1,0,3,0,0,60,6,8,0,73054,0,2,0,0,0,2003,1,2,143,4780,1,11,27,2005,20,15,8,0,1,2,1,1,1,36.13861111,-95.96664722,0,2,15,1,5,4,0,0,0,0,8,0,7,0,0,15,1
"13323",400616,40,1,0,4,0,0,30,6,8,0,74110,0,0,0,0,1,2002,0,3,83,0,2,11,6,2006,20,50,34,0,4,2,1,1,1,35.87843611,-97.38056944,0,1,53,2,5,4,0,0,0,0,8,0,7,0,0,13,1
"13324",400616,40,1,0,4,0,0,30,6,8,0,74110,0,0,0,0,1,2002,0,3,83,0,2,11,6,2006,20,50,34,0,4,2,1,1,1,35.87843611,-97.38056944,0,1,63,1,5,4,0,0,0,1,8,1,0,98,19,13,5900
"13325",40062,4,1,0,4,0,0,50,6,8,0,86540,0,0,0,0,0,0,1,2,13,370,5,1,24,2002,10,52,8,0,4,1,1,0,1,33.5531,-112.1073694,0,1,30,1,5,4,0,0,0,9,9,1,8,0,48,12,49
"13326",40062,4,1,0,4,0,0,50,6,8,0,86540,0,0,0,0,0,0,1,2,13,370,5,1,24,2002,10,52,8,0,4,1,1,0,1,33.5531,-112.1073694,0,1,55,1,5,4,0,0,0,9,9,1,0,0,40,18,41
"13327",400620,40,1,2,14,0,0,25,6,9,0,73501,0,0,0,0,0,0,1,3,31,2750,5,11,23,2006,13,19,9,0,1,1,1,0,1,34.60521111,-98.41195278,0,1,53,1,6,4,0,0,0,9,8,1,0,2,5,13,126
"13328",400628,40,1,0,4,0,0,3,6,12,0,75021,0,0,0,0,0,0,1,2,101,3310,2,5,6,2002,8,52,8,0,4,1,1,0,1,35.74602222,-95.34059167,0,1,18,1,5,4,0,0,0,9,8,1,0,8,58,13,539
"13329",400628,40,1,0,4,0,0,3,6,12,0,75021,0,0,0,0,0,0,1,2,101,3310,2,5,6,2002,8,52,8,0,4,1,1,0,1,35.74602222,-95.34059167,0,1,72,1,5,4,0,0,0,0,8,1,0,0,33,18,34
"13330",400629,40,1,0,66,3,6,60,6,12,0,73942,2,0,0,0,4,2006,1,2,143,4780,2,10,14,2002,12,57,8,0,1,1,1,0,1,36.10585,-95.90716944,0,1,35,1,5,4,0,0,0,0,8,1,0,11,44,12,705
"13331",400629,40,1,0,66,3,6,60,6,12,0,73942,2,0,0,0,4,2006,1,2,143,4780,2,10,14,2002,12,57,8,0,1,1,1,0,1,36.10585,-95.90716944,0,1,49,1,5,4,0,0,0,0,8,1,0,45,32,1,2733
"13332",40063,4,1,0,15,0,0,42,4,9,0,85284,0,0,0,0,0,0,1,3,13,80,1,1,30,2005,18,40,9,0,1,3,1,0,1,33.32063889,-111.8438722,0,1,62,1,6,4,0,0,0,8,8,1,0,9,27,12,568
"13333",40063,4,1,0,15,0,0,42,4,9,0,85284,0,0,0,0,0,0,1,3,13,80,1,1,30,2005,18,40,9,0,1,3,1,0,1,33.32063889,-111.8438722,0,1,49,1,6,4,0,0,0,9,9,1,0,0,49,12,50
"13334",400630,40,1,0,31,0,0,65,4,8,0,74039,0,1,0,0,0,2002,1,4,143,4780,7,11,20,2004,2,45,8,0,1,3,1,0,1,36.08987778,-95.96324444,0,1,29,2,5,4,0,0,0,1,8,0,7,0,0,13,1
"13335",400635,40,1,0,31,0,0,55,6,1,1,74350,0,0,0,0,0,0,0,2,37,0,4,12,15,2004,10,43,12,1,1,1,1,0,1,35.94412778,-96.25353889,0,1,9,1,6,4,0,13,0,0,8,1,0,121,11,13,7272
"13336",40064,4,2,0,4,0,0,45,0,8,0,85006,0,0,0,0,0,0,0,2,13,368,1,1,30,2005,16,29,12,2,1,1,1,1,1,33.62106667,-112.2200111,0,1,2,1,5,4,0,0,0,0,0,1,0,0,43,12,44
"13337",40064,4,2,0,4,0,0,45,0,8,0,85006,0,0,0,0,0,0,0,2,13,368,1,1,30,2005,16,29,12,2,1,1,1,1,1,33.62106667,-112.2200111,0,1,9,1,5,4,0,0,0,0,0,1,0,3,39,12,220
"13338",400643,40,1,0,31,0,0,65,6,42,1,78248,0,0,0,1,0,2004,0,1,49,0,2,12,19,2005,13,35,36,0,4,1,4,0,1,34.65174167,-97.21739167,0,1,78,1,5,4,0,0,0,0,8,1,0,11,7,13,668
"13339",400648,40,2,0,14,0,0,60,6,1,0,54009,0,0,0,0,0,0,0,1,147,0,5,12,21,2006,5,43,34,0,4,2,5,1,1,36.71432778,-95.85146944,0,1,37,2,5,4,0,0,0,1,8,0,7,0,8,13,9
"13340",40065,4,2,0,14,0,0,20,6,12,0,85207,0,0,0,0,0,0,0,3,21,0,7,1,29,2005,14,54,1,0,3,1,8,0,1,32.61268889,-111.3561806,0,1,13,1,5,4,0,0,0,8,8,1,0,92,12,12,5533
"13341",400651,40,1,0,4,0,0,55,6,12,1,73650,0,1,0,0,0,2006,1,2,71,0,5,12,30,2004,20,36,8,0,1,2,1,1,1,36.60859722,-97.07613333,0,1,47,1,5,4,0,0,0,9,8,0,7,0,0,13,1
"13342",400654,40,1,0,30,0,0,98,6,42,0,73160,0,0,0,0,0,0,1,2,31,2750,7,11,18,2006,21,35,8,0,1,2,1,1,1,34.59445278,-98.34130278,0,1,55,1,5,4,0,0,0,9,8,1,0,0,31,13,32
"13343",400654,40,1,0,30,0,0,98,6,42,0,73160,0,0,0,0,0,0,1,2,31,2750,7,11,18,2006,21,35,8,0,1,2,1,1,1,34.59445278,-98.34130278,0,1,60,1,6,4,0,0,0,0,8,0,7,0,8,13,9
"13344",400655,40,1,0,4,0,0,99,6,34,1,73036,0,0,0,0,0,0,0,1,17,4830,7,10,16,2004,17,5,34,0,4,1,1,1,1,35.43911944,-97.91971389,0,1,44,1,5,4,0,0,0,9,8,0,7,0,0,13,1
"13345",40066,4,3,0,66,3,6,98,2,54,0,85741,0,0,0,0,0,0,1,2,13,490,7,1,26,2002,3,31,8,0,1,3,1,1,1,33.33462778,-111.9111639,0,1,18,1,5,4,0,0,0,1,8,1,0,0,31,2,32
"13346",400662,40,1,0,31,0,0,98,4,8,0,73112,0,0,0,0,0,0,1,2,109,3550,5,11,17,2005,15,51,8,0,1,1,1,0,1,35.58011389,-97.63650278,0,1,9,1,5,4,0,0,0,0,8,0,7,0,0,13,1
"13347",400666,40,1,0,80,0,0,71,9,12,0,73170,0,0,0,1,1,2004,0,2,27,3430,3,3,28,2006,14,39,12,11,1,1,1,0,1,35.21833333,-97.49171111,0,1,18,2,5,4,0,0,0,9,8,0,7,0,0,13,1
"13348",400667,40,1,1,14,0,0,98,6,12,1,73106,0,0,0,0,0,0,0,7,109,3550,6,12,30,2005,17,52,12,1,1,3,1,1,1,35.47662222,-97.53003889,0,1,41,1,5,4,0,0,0,1,8,1,0,226,38,13,13599
"13349",400672,40,1,0,31,0,0,5,0,8,0,74047,0,0,0,0,0,0,1,2,143,400,5,9,15,2005,19,13,8,0,1,1,1,0,1,35.94243889,-95.88319444,0,1,34,2,5,4,0,0,0,0,8,1,0,1,29,13,90
"13350",400673,40,2,0,16,0,0,45,6,12,0,74137,0,0,0,0,0,0,1,2,83,0,2,10,3,2005,22,30,8,0,1,2,1,0,1,36.11326944,-97.380525,0,1,28,1,5,4,0,0,0,8,8,0,7,0,0,13,1
"13351",400678,40,1,0,4,0,0,98,9,8,0,73028,0,0,0,0,0,0,1,2,83,1180,3,9,26,2006,16,45,8,0,4,3,1,0,1,35.95288889,-97.59547222,0,1,67,1,5,4,0,0,0,0,8,0,7,0,0,18,1
"13352",400683,40,1,0,66,3,6,45,2,8,0,75216,0,0,0,0,1,2004,1,2,13,0,4,12,28,2005,15,8,8,0,4,1,1,0,1,34.12848889,-96.27798889,0,1,59,1,5,4,0,0,0,0,8,0,7,0,0,18,1
"13353",400686,40,1,0,6,0,0,50,6,8,0,11366,0,0,0,0,1,2004,1,3,29,2770,6,8,5,2005,22,47,8,0,1,2,2,1,1,34.47071944,-96.21751944,0,1,20,1,5,4,0,0,0,1,8,0,7,0,0,13,1
"13354",40076,4,5,0,4,0,0,0,4,12,0,85373,0,0,0,0,1,2004,0,9,13,539,4,1,11,2006,10,6,12,2,1,1,1,0,2,33.55188056,-112.4184972,0,1,82,1,5,4,0,0,0,8,8,1,0,66,37,12,3998
"13355",40076,4,5,0,4,0,0,0,4,12,0,85373,0,0,0,0,1,2004,0,9,13,539,4,1,11,2006,10,6,12,2,1,1,1,0,2,33.55188056,-112.4184972,0,1,90,1,5,4,0,0,0,0,0,0,7,0,8,12,9
"13356",40077,4,3,0,4,0,0,45,9,12,0,85382,0,0,0,0,0,0,1,2,25,428,7,1,21,2006,19,56,8,0,1,3,1,1,1,34.86300556,-111.8038611,0,1,21,1,5,4,0,0,0,8,8,1,0,86,9,11,5170
"13357",40078,4,1,0,20,0,0,35,6,12,0,86305,0,0,0,0,0,0,1,4,19,530,4,1,30,2002,18,30,8,0,1,3,2,0,1,32.19515833,-110.8922194,0,1,49,1,5,4,0,0,0,9,9,1,0,0,32,2,33
"13358",40081,4,2,0,2,0,0,98,6,12,0,85339,0,2,0,0,2,2001,0,3,13,190,7,2,4,2006,7,33,18,0,2,1,1,0,2,33.21934722,-111.7075056,0,1,34,1,5,4,0,0,0,9,9,1,0,14,44,12,885
"13359",40086,4,1,0,6,0,0,65,6,12,0,85551,0,0,0,0,0,0,0,2,13,370,1,2,5,2006,0,53,12,5,1,3,1,1,1,33.64062222,-112.0134778,0,1,50,1,5,4,0,0,0,1,8,0,7,0,24,12,25
"13360",40087,4,1,0,15,0,0,65,6,1,1,92881,0,0,0,0,0,0,0,3,21,0,6,2,6,2004,3,30,1,0,4,2,1,0,1,32.68738611,-111.4533528,0,1,57,1,5,4,0,0,0,0,0,1,0,6,52,1,413
"13361",40089,4,2,0,31,0,0,65,6,12,0,85302,0,0,0,0,0,0,0,5,19,0,6,2,10,2006,20,20,12,5,1,3,1,0,1,32.32313889,-111.0160778,0,1,3,2,5,4,0,0,0,8,8,1,0,0,39,12,40
"13362",40090,4,1,0,80,0,0,98,6,7,0,85234,0,0,0,0,0,0,0,1,19,355,6,2,10,2006,21,53,1,0,6,2,1,1,1,32.40105278,-110.9674778,0,1,38,2,5,4,0,0,0,1,8,1,0,4,54,12,295
"13363",40091,4,1,0,30,0,0,40,6,12,1,85006,0,0,0,0,0,0,2,3,13,370,6,2,1,2002,5,24,8,0,1,3,1,0,1,33.48021389,-112.0523667,0,2,4,1,5,4,0,0,0,0,0,1,0,5,6,12,307
"13364",40092,4,1,2,4,0,0,35,6,8,0,85281,99,99,99,99,99,9999,0,6,13,370,6,2,11,2005,23,49,12,4,1,3,2,0,1,33.63756667,-112.0655694,0,1,47,1,5,4,0,0,0,9,9,0,7,0,10,3,11
"13365",40094,4,2,0,31,0,0,98,6,12,0,85541,0,0,0,0,0,0,1,3,13,200,1,2,13,2005,21,48,8,0,1,3,1,1,1,33.51989167,-112.186275,0,1,22,1,5,4,0,0,0,9,9,0,7,0,7,13,8
"13366",40094,4,2,0,31,0,0,98,6,12,0,85541,0,0,0,0,0,0,1,3,13,200,1,2,13,2005,21,48,8,0,1,3,1,1,1,33.51989167,-112.186275,0,1,50,1,5,4,0,0,0,9,9,0,7,0,12,12,13
"13367",40097,4,1,0,4,0,0,75,6,35,0,85208,0,0,0,0,0,0,0,4,5,0,5,2,23,2006,17,10,12,1,1,1,1,2,1,36.616475,-110.946375,0,1,75,2,5,4,0,0,0,9,9,1,0,0,38,11,39
"13368",40097,4,1,0,4,0,0,75,6,35,0,85208,0,0,0,0,0,0,0,4,5,0,5,2,23,2006,17,10,12,1,1,1,1,2,1,36.616475,-110.946375,0,1,45,1,5,4,0,0,0,1,8,0,7,0,0,12,1
"13369",40099,4,1,0,20,0,0,98,6,12,1,84745,0,0,0,0,0,0,0,2,13,158,2,2,9,2004,13,4,12,2,1,1,1,0,1,33.56568611,-112.3502139,0,1,46,2,5,4,0,0,0,1,8,0,7,0,21,9,22
"13370",40100,4,2,0,80,0,0,40,9,12,0,85302,0,4,0,0,0,2001,0,1,15,0,4,3,1,2006,16,35,38,0,4,1,1,0,1,35.54681111,-114.3644556,0,1,49,1,5,4,0,0,0,9,9,1,0,0,37,11,38
"13371",40102,4,2,0,66,3,6,98,9,12,0,85339,0,0,0,0,3,2001,0,3,7,365,5,3,2,2006,15,28,12,5,1,1,1,0,1,34.24308056,-111.3051583,0,1,29,1,5,4,0,0,0,1,8,0,7,0,0,12,1
"13372",40103,4,1,0,3,0,0,74,6,12,0,85281,0,0,0,1,1,2003,0,6,13,490,5,2,12,2004,9,35,12,5,1,1,1,0,1,33.38431944,-111.9090972,0,1,43,1,5,4,0,0,0,0,0,1,0,5,10,19,311
"13373",40105,4,1,0,15,0,0,35,6,1,1,85618,0,0,0,1,0,1999,0,4,13,368,5,2,17,2005,18,53,12,2,1,2,2,0,2,33.83204722,-112.3026611,0,1,42,1,5,4,0,0,0,0,0,0,7,0,19,12,20
"13374",40106,4,1,0,31,0,0,65,6,1,0,84404,0,0,0,0,0,0,1,3,13,370,6,2,14,2003,16,9,9,0,1,1,1,1,1,33.37963056,-112.0472972,0,1,70,1,6,4,0,99,0,9,9,1,0,148,2,12,8883
"13375",40108,4,1,0,4,0,0,8,6,12,0,85020,0,0,0,0,1,2000,0,4,13,370,5,2,7,2002,19,59,12,5,1,3,1,0,1,33.62021111,-112.0306111,0,1,50,1,5,4,0,0,0,9,9,0,7,0,8,12,9
"13376",40112,4,1,0,3,0,0,99,6,12,0,86326,0,0,0,1,0,2002,0,3,25,0,1,2,15,2004,23,11,12,3,1,2,1,0,1,34.62324444,-112.2424194,0,1,13,1,5,4,0,0,0,0,0,1,0,19,14,1,1155
"13377",40114,4,1,2,9,0,0,98,9,8,0,99999,99,99,99,99,99,9999,1,2,27,0,2,2,16,2004,20,31,8,0,1,2,1,0,1,32.54545556,-114.7869111,0,1,18,1,5,4,0,0,0,0,0,0,7,0,21,12,22
"13378",40114,4,1,2,9,0,0,98,9,8,0,99999,99,99,99,99,99,9999,1,2,27,0,2,2,16,2004,20,31,8,0,1,2,1,0,1,32.54545556,-114.7869111,0,1,62,1,6,4,0,0,0,1,8,1,0,16,23,12,984
"13379",40115,4,4,0,4,0,0,98,6,12,0,85042,0,0,0,1,1,2004,0,6,13,490,4,2,18,2004,5,14,12,1,1,3,1,0,1,33.38555556,-111.9182111,0,1,58,1,6,4,0,0,0,0,0,1,0,25,17,12,1518
"13380",40117,4,2,0,80,0,0,98,6,12,0,85704,0,1,0,4,1,2004,1,2,5,170,1,2,20,2005,0,59,8,0,1,3,4,1,1,35.18690833,-111.6613806,0,1,24,1,5,4,0,0,0,1,9,1,0,0,48,11,49
"13381",40118,4,1,0,4,0,0,99,6,1,0,85029,0,1,0,1,0,2001,1,2,13,370,5,2,19,2004,12,20,8,0,1,1,1,0,1,33.52588889,-112.0736917,0,1,67,1,5,4,0,0,0,9,9,1,0,125,22,12,7523
"13382",40119,4,1,0,99,0,0,45,6,12,1,85750,0,0,0,1,0,2002,1,3,13,370,7,2,18,2006,19,34,8,0,1,9,1,0,1,33.49470556,-112.215175,0,1,20,1,5,4,0,0,0,0,0,1,0,0,36,12,37
"13383",40122,4,2,0,4,0,0,99,6,12,0,85745,2,0,0,1,1,2005,1,2,13,370,7,2,21,2004,0,25,8,0,1,3,1,2,1,33.52842778,-112.1343889,0,1,17,1,5,4,0,0,0,0,0,0,7,0,8,12,9
"13384",40122,4,2,0,4,0,0,99,6,12,0,85745,2,0,0,1,1,2005,1,2,13,370,7,2,21,2004,0,25,8,0,1,3,1,2,1,33.52842778,-112.1343889,0,1,59,1,5,4,0,0,0,1,8,0,7,0,12,11,13
"13385",40125,4,1,0,30,0,0,33,4,8,0,85201,0,0,0,0,0,0,0,3,13,370,7,2,21,2004,17,35,12,1,11,5,1,0,1,33.52088611,-112.0129944,0,1,74,1,5,4,0,0,0,9,9,0,7,0,30,11,31
"13386",40125,4,1,0,30,0,0,33,4,8,0,85201,0,0,0,0,0,0,0,3,13,370,7,2,21,2004,17,35,12,1,11,5,1,0,1,33.52088611,-112.0129944,0,1,54,1,5,4,0,0,0,9,9,1,0,0,40,12,41
"13387",40126,4,1,0,4,0,0,99,6,12,0,48316,0,0,0,0,0,0,3,4,13,370,6,2,25,2005,8,22,8,0,1,1,1,0,1,33.45045556,-112.0475583,0,1,32,2,5,4,0,0,0,8,8,1,0,182,38,11,10959
"13388",40129,4,1,0,2,0,0,75,6,1,0,89129,0,0,0,0,0,0,0,3,3,0,1,2,27,2005,17,0,1,0,4,1,1,0,1,32.18443333,-109.9357056,0,1,28,1,5,4,0,0,0,0,0,1,0,0,41,12,42
"13389",40130,4,1,0,2,0,0,98,6,1,0,85009,99,99,99,99,99,9999,0,3,27,620,6,3,14,2003,1,11,12,5,1,2,1,2,2,32.67695833,-114.5817417,0,1,32,1,5,4,0,0,0,9,9,0,7,0,33,12,34
"13390",40132,4,1,0,15,0,0,98,6,1,0,85613,0,0,0,0,0,0,0,7,12,0,7,3,15,2003,12,35,12,5,1,1,1,0,2,33.71835,-113.7674722,0,1,70,1,5,4,0,0,0,0,0,1,0,2,21,1,142
"13391",40136,4,1,0,30,0,0,65,6,1,0,85205,0,0,0,0,0,0,0,2,13,0,7,3,18,2006,19,27,1,0,3,2,1,0,1,33.61278056,-111.5725694,0,1,51,1,5,4,0,0,0,8,8,1,0,0,32,19,33
"13392",40137,4,2,0,66,3,6,30,6,12,0,33125,0,0,0,2,3,2002,0,6,19,0,1,3,19,2006,5,31,1,0,1,2,1,0,1,31.99685833,-110.6476333,0,1,45,1,5,4,0,0,0,9,9,1,0,395,2,12,23703
"13393",40138,4,1,0,4,0,0,98,6,37,0,86413,0,0,0,0,0,0,1,3,13,200,3,3,1,2005,20,15,14,1,2,3,1,0,1,33.5244,-112.2688944,0,1,54,1,5,4,0,0,0,1,8,1,0,18,27,12,1108
"13394",40138,4,1,0,4,0,0,98,6,37,0,86413,0,0,0,0,0,0,1,3,13,200,3,3,1,2005,20,15,14,1,2,3,1,0,1,33.5244,-112.2688944,0,1,42,1,5,4,0,0,0,0,0,1,0,87,13,15,5234
"13395",40139,4,1,0,4,0,0,98,6,8,0,85713,1,0,0,0,0,2004,1,2,19,0,3,3,1,2005,23,1,8,0,1,2,1,0,1,32.03590833,-111.5413472,0,1,45,1,5,4,0,0,0,9,9,1,0,0,51,2,52
"13396",40139,4,1,0,4,0,0,98,6,8,0,85713,1,0,0,0,0,2004,1,2,19,0,3,3,1,2005,23,1,8,0,1,2,1,0,1,32.03590833,-111.5413472,0,1,22,1,5,4,0,0,0,9,9,0,7,0,35,12,36
"13397",40140,4,2,0,66,3,6,52,4,12,0,78539,1,0,0,2,0,2001,0,1,13,420,4,3,2,2005,11,12,37,0,4,1,1,0,1,33.869225,-111.8861667,0,1,33,1,5,4,0,0,0,9,9,0,7,0,0,12,1
"13398",40140,4,2,0,66,3,6,52,4,12,0,78539,1,0,0,2,0,2001,0,1,13,420,4,3,2,2005,11,12,37,0,4,1,1,0,1,33.869225,-111.8861667,0,1,52,2,5,4,0,0,0,0,0,1,0,12,11,12,732
"13399",40142,4,1,0,30,0,0,60,6,42,0,85254,1,1,0,2,1,2005,2,3,13,370,7,3,6,2004,18,59,8,0,1,3,1,0,2,33.48024167,-112.0420667,0,1,59,2,5,4,0,0,0,9,9,1,0,0,30,2,31
"13400",40142,4,1,0,30,0,0,60,6,42,0,85254,1,1,0,2,1,2005,2,3,13,370,7,3,6,2004,18,59,8,0,1,3,1,0,2,33.48024167,-112.0420667,0,2,62,1,8,4,0,0,0,9,9,1,0,0,31,2,32
"13401",40143,4,1,0,14,0,0,28,6,1,0,85007,99,99,99,99,99,9999,1,3,13,370,5,3,3,2005,19,38,8,0,1,3,1,0,1,33.53859444,-112.0972278,0,1,10,1,5,4,0,0,0,0,0,1,0,2,22,5,143
"13402",40143,4,1,0,14,0,0,28,6,1,0,85007,99,99,99,99,99,9999,1,3,13,370,5,3,3,2005,19,38,8,0,1,3,1,0,1,33.53859444,-112.0972278,0,1,69,2,5,4,0,0,0,0,0,1,0,1,56,12,117
