probability,volatility,vol.
0.21384372,1.1257941,volatility(acceleration: lateral direction)
0.32890409,1.547225,volatility(acceleration: lateral direction)
0.17215267,0.93357837,volatility(acceleration: lateral direction)
0.24099812,1.236523,volatility(acceleration: lateral direction)
0.19385497,1.037578,volatility(acceleration: lateral direction)
0.2463568,1.257336,volatility(acceleration: lateral direction)
0.16173586,0.87995023,volatility(acceleration: lateral direction)
0.15333068,0.83460891,volatility(acceleration: lateral direction)
0.11646435,0.60725069,volatility(acceleration: lateral direction)
0.21188866,1.117442,volatility(acceleration: lateral direction)
0.12038105,0.63410687,volatility(acceleration: lateral direction)
0.12307401,0.65213758,volatility(acceleration: lateral direction)
0.07101348,0.217233,volatility(acceleration: lateral direction)
0.19944426,1.062904,volatility(acceleration: lateral direction)
0.14131559,0.76611328,volatility(acceleration: lateral direction)
0.17715165,0.95840281,volatility(acceleration: lateral direction)
0.1119642,0.5754078,volatility(acceleration: lateral direction)
0.21232361,1.119305,volatility(acceleration: lateral direction)
0.2017432,1.073166,volatility(acceleration: lateral direction)
0.17977723,0.97122139,volatility(acceleration: lateral direction)
0.17841406,0.96458459,volatility(acceleration: lateral direction)
0.27253494,1.354926,volatility(acceleration: lateral direction)
0.15230973,0.82896429,volatility(acceleration: lateral direction)
0.18299088,0.98671359,volatility(acceleration: lateral direction)
0.13817345,0.74740362,volatility(acceleration: lateral direction)
0.15592879,0.84883583,volatility(acceleration: lateral direction)
0.310103,1.485315,volatility(acceleration: lateral direction)
0.13413304,0.72281289,volatility(acceleration: lateral direction)
0.18598148,1.000942,volatility(acceleration: lateral direction)
0.13464519,0.72596419,volatility(acceleration: lateral direction)
0.20932935,1.106423,volatility(acceleration: lateral direction)
0.086710237,0.3723754,volatility(acceleration: lateral direction)
0.16534699,0.89884633,volatility(acceleration: lateral direction)
0.16701065,0.90744042,volatility(acceleration: lateral direction)
0.16611855,0.90284061,volatility(acceleration: lateral direction)
0.18314776,0.98746443,volatility(acceleration: lateral direction)
0.1612525,0.87739521,volatility(acceleration: lateral direction)
0.070991613,0.2169957,volatility(acceleration: lateral direction)
0.12615129,0.67233098,volatility(acceleration: lateral direction)
0.16717334,0.90827721,volatility(acceleration: lateral direction)
0.16241305,0.88351947,volatility(acceleration: lateral direction)
0.10058318,0.48956421,volatility(acceleration: lateral direction)
0.20939247,1.106696,volatility(acceleration: lateral direction)
0.47454354,1.984738,volatility(acceleration: lateral direction)
0.14730811,0.80085337,volatility(acceleration: lateral direction)
0.16667219,0.90569758,volatility(acceleration: lateral direction)
0.21324329,1.123235,volatility(acceleration: lateral direction)
0.27975428,1.380779,volatility(acceleration: lateral direction)
0.33128753,1.55494,volatility(acceleration: lateral direction)
0.12524238,0.66641098,volatility(acceleration: lateral direction)
0.13742888,0.74291801,volatility(acceleration: lateral direction)
0.183513,0.98921061,volatility(acceleration: lateral direction)
0.1358884,0.73357201,volatility(acceleration: lateral direction)
0.11933383,0.62700123,volatility(acceleration: lateral direction)
0.20896909,1.104864,volatility(acceleration: lateral direction)
0.086630054,0.3716504,volatility(acceleration: lateral direction)
0.12481757,0.66363138,volatility(acceleration: lateral direction)
0.22271302,1.163004,volatility(acceleration: lateral direction)
0.20464864,1.0860111,volatility(acceleration: lateral direction)
0.23372522,1.207763,volatility(acceleration: lateral direction)
0.16264227,0.88472492,volatility(acceleration: lateral direction)
0.14532335,0.78947937,volatility(acceleration: lateral direction)
0.31989834,1.5178109,volatility(acceleration: lateral direction)
0.10856217,0.55058438,volatility(acceleration: lateral direction)
0.28665832,1.4051239,volatility(acceleration: lateral direction)
0.21135303,1.115144,volatility(acceleration: lateral direction)
0.23474288,1.2118241,volatility(acceleration: lateral direction)
0.19547571,1.044978,volatility(acceleration: lateral direction)
0.1788239,0.96658409,volatility(acceleration: lateral direction)
0.22280905,1.163401,volatility(acceleration: lateral direction)
0.1954177,1.044714,volatility(acceleration: lateral direction)
0.21829951,1.144624,volatility(acceleration: lateral direction)
0.23060347,1.195228,volatility(acceleration: lateral direction)
0.1722966,0.93430102,volatility(acceleration: lateral direction)
0.10575103,0.52955163,volatility(acceleration: lateral direction)
0.26181462,1.31573,volatility(acceleration: lateral direction)
0.16815259,0.91329992,volatility(acceleration: lateral direction)
0.13731353,0.74222118,volatility(acceleration: lateral direction)
0.12937583,0.69304341,volatility(acceleration: lateral direction)
0.16634442,0.90400708,volatility(acceleration: lateral direction)
0.24239232,1.241968,volatility(acceleration: lateral direction)
0.19638184,1.049095,volatility(acceleration: lateral direction)
0.20097058,1.0697269,volatility(acceleration: lateral direction)
0.1849311,0.99596488,volatility(acceleration: lateral direction)
0.16973217,0.92135298,volatility(acceleration: lateral direction)
0.17142053,0.92989492,volatility(acceleration: lateral direction)
0.09838783,0.47202319,volatility(acceleration: lateral direction)
0.1654055,0.89914972,volatility(acceleration: lateral direction)
0.20582768,1.091185,volatility(acceleration: lateral direction)
0.18935332,1.0167741,volatility(acceleration: lateral direction)
0.25051129,1.273263,volatility(acceleration: lateral direction)
0.19016244,1.020541,volatility(acceleration: lateral direction)
0.10727363,0.54100382,volatility(acceleration: lateral direction)
0.11072839,0.56646788,volatility(acceleration: lateral direction)
0.18831991,1.011945,volatility(acceleration: lateral direction)
0.1707729,0.92662632,volatility(acceleration: lateral direction)
0.14946522,0.81307209,volatility(acceleration: lateral direction)
0.11114894,0.56951988,volatility(acceleration: lateral direction)
0.20205858,1.074567,volatility(acceleration: lateral direction)
0.24314788,1.24491,volatility(acceleration: lateral direction)
0.63352579,2.4494901,volatility(acceleration: lateral direction)
0.31251684,1.493374,volatility(acceleration: lateral direction)
0.17354339,0.94054109,volatility(acceleration: lateral direction)
0.15502873,0.84392929,volatility(acceleration: lateral direction)
0.19328818,1.034979,volatility(acceleration: lateral direction)
0.10478702,0.5222255,volatility(acceleration: lateral direction)
0.1703984,0.92473167,volatility(acceleration: lateral direction)
0.15990299,0.87022889,volatility(acceleration: lateral direction)
0.19988698,1.064887,volatility(acceleration: lateral direction)
0.20259182,1.076932,volatility(acceleration: lateral direction)
0.19766597,1.0549051,volatility(acceleration: lateral direction)
0.10912012,0.55470181,volatility(acceleration: lateral direction)
0.12690389,0.67720532,volatility(acceleration: lateral direction)
0.17061076,0.9258064,volatility(acceleration: lateral direction)
0.2003839,1.067109,volatility(acceleration: lateral direction)
0.28926218,1.414214,volatility(acceleration: lateral direction)
0.18251906,0.98445243,volatility(acceleration: lateral direction)
0.22768934,1.183419,volatility(acceleration: lateral direction)
0.28207767,1.389012,volatility(acceleration: lateral direction)
0.13446046,0.72482872,volatility(acceleration: lateral direction)
0.29962945,1.449937,volatility(acceleration: lateral direction)
0.32852829,1.546006,volatility(acceleration: lateral direction)
0.25962433,1.307596,volatility(acceleration: lateral direction)
0.12264232,0.64927018,volatility(acceleration: lateral direction)
0.15962596,0.8687517,volatility(acceleration: lateral direction)
0.17364296,0.94103789,volatility(acceleration: lateral direction)
0.12670711,0.67593318,volatility(acceleration: lateral direction)
0.16347411,0.88908798,volatility(acceleration: lateral direction)
0.23147765,1.19875,volatility(acceleration: lateral direction)
0.14708981,0.79960859,volatility(acceleration: lateral direction)
0.29898837,1.447749,volatility(acceleration: lateral direction)
0.15086548,0.82092607,volatility(acceleration: lateral direction)
0.19022463,1.02083,volatility(acceleration: lateral direction)
0.26926649,1.343081,volatility(acceleration: lateral direction)
0.13157481,0.70691752,volatility(acceleration: lateral direction)
0.17928153,0.96881258,volatility(acceleration: lateral direction)
0.1645668,0.89479208,volatility(acceleration: lateral direction)
0.11369184,0.58776218,volatility(acceleration: lateral direction)
0.24638665,1.2574511,volatility(acceleration: lateral direction)
0.10601368,0.53153747,volatility(acceleration: lateral direction)
0.20799874,1.100655,volatility(acceleration: lateral direction)
0.23319295,1.205634,volatility(acceleration: lateral direction)
0.17462894,0.94594532,volatility(acceleration: lateral direction)
0.18594173,1.000754,volatility(acceleration: lateral direction)
0.27131516,1.350516,volatility(acceleration: lateral direction)
0.2431363,1.2448649,volatility(acceleration: lateral direction)
0.3894555,1.735867,volatility(acceleration: lateral direction)
0.14060523,0.76191419,volatility(acceleration: lateral direction)
0.1680539,0.91279483,volatility(acceleration: lateral direction)
0.17731349,0.95919728,volatility(acceleration: lateral direction)
0.25437605,1.287922,volatility(acceleration: lateral direction)
0.17854553,0.96522641,volatility(acceleration: lateral direction)
0.13132384,0.70534408,volatility(acceleration: lateral direction)
0.15405253,0.83858132,volatility(acceleration: lateral direction)
0.11648888,0.60742128,volatility(acceleration: lateral direction)
0.093190551,0.42906249,volatility(acceleration: lateral direction)
0.13824846,0.74785441,volatility(acceleration: lateral direction)
0.1235459,0.65526211,volatility(acceleration: lateral direction)
0.2230801,1.164521,volatility(acceleration: lateral direction)
0.22046161,1.153661,volatility(acceleration: lateral direction)
0.184379,0.99334002,volatility(acceleration: lateral direction)
0.13013187,0.69783598,volatility(acceleration: lateral direction)
0.12626833,0.67309058,volatility(acceleration: lateral direction)
0.13611467,0.7349503,volatility(acceleration: lateral direction)
0.1780217,0.96266693,volatility(acceleration: lateral direction)
0.14089173,0.76360989,volatility(acceleration: lateral direction)
0.33278877,1.559785,volatility(acceleration: lateral direction)
0.21794879,1.143152,volatility(acceleration: lateral direction)
0.19541354,1.044695,volatility(acceleration: lateral direction)
0.19531602,1.044251,volatility(acceleration: lateral direction)
0.28062236,1.38386,volatility(acceleration: lateral direction)
0.18329708,0.98817867,volatility(acceleration: lateral direction)
0.24598841,1.255915,volatility(acceleration: lateral direction)
0.3809472,1.71015,volatility(acceleration: lateral direction)
0.21956351,1.149915,volatility(acceleration: lateral direction)
0.31407499,1.498558,volatility(acceleration: lateral direction)
0.25234139,1.280223,volatility(acceleration: lateral direction)
0.14570625,0.79168361,volatility(acceleration: lateral direction)
0.2213185,1.157225,volatility(acceleration: lateral direction)
0.16562046,0.90026373,volatility(acceleration: lateral direction)
0.096849792,0.45952529,volatility(acceleration: lateral direction)
0.20652026,1.094214,volatility(acceleration: lateral direction)
0.26535484,1.3287849,volatility(acceleration: lateral direction)
0.11444242,0.59307861,volatility(acceleration: lateral direction)
0.17350689,0.94035888,volatility(acceleration: lateral direction)
0.20767373,1.099242,volatility(acceleration: lateral direction)
0.28377289,1.3949929,volatility(acceleration: lateral direction)
0.19503753,1.042982,volatility(acceleration: lateral direction)
0.17393434,0.9424904,volatility(acceleration: lateral direction)
0.24451746,1.250227,volatility(acceleration: lateral direction)
0.15904707,0.86565828,volatility(acceleration: lateral direction)
0.37000227,1.676739,volatility(acceleration: lateral direction)
0.14540204,0.78993279,volatility(acceleration: lateral direction)
0.12669249,0.67583859,volatility(acceleration: lateral direction)
0.28158793,1.38728,volatility(acceleration: lateral direction)
0.14097711,0.76411468,volatility(acceleration: lateral direction)
0.18311772,0.98732072,volatility(acceleration: lateral direction)
0.26689863,1.334443,volatility(acceleration: lateral direction)
0.1378651,0.74554849,volatility(acceleration: lateral direction)
0.13397019,0.72180867,volatility(acceleration: lateral direction)
0.15169355,0.82554251,volatility(acceleration: lateral direction)
0.15278415,0.83159113,volatility(acceleration: lateral direction)
0.22729431,1.18181,volatility(acceleration: lateral direction)
0.11371646,0.587937,volatility(acceleration: lateral direction)
0.14758232,0.80241472,volatility(acceleration: lateral direction)
0.28647041,1.404466,volatility(acceleration: lateral direction)
0.16909911,0.91813272,volatility(acceleration: lateral direction)
0.25624123,1.294944,volatility(acceleration: lateral direction)
0.13565837,0.73216879,volatility(acceleration: lateral direction)
0.47157645,1.976218,volatility(acceleration: lateral direction)
0.32251889,1.526414,volatility(acceleration: lateral direction)
0.21468525,1.129372,volatility(acceleration: lateral direction)
0.21430509,1.127757,volatility(acceleration: lateral direction)
0.15697585,0.85451478,volatility(acceleration: lateral direction)
0.10294485,0.50805843,volatility(acceleration: lateral direction)
0.22375637,1.167311,volatility(acceleration: lateral direction)
0.12889479,0.6899817,volatility(acceleration: lateral direction)
0.19682537,1.051105,volatility(acceleration: lateral direction)
0.15631537,0.85093617,volatility(acceleration: lateral direction)
0.14132431,0.76616472,volatility(acceleration: lateral direction)
0.17770177,0.96110088,volatility(acceleration: lateral direction)
0.17810208,0.96306008,volatility(acceleration: lateral direction)
0.34313783,1.592895,volatility(acceleration: lateral direction)
0.13052119,0.70029467,volatility(acceleration: lateral direction)
0.1802932,0.97372317,volatility(acceleration: lateral direction)
0.26038101,1.310411,volatility(acceleration: lateral direction)
0.15440148,0.84049618,volatility(acceleration: lateral direction)
0.26513377,1.327973,volatility(acceleration: lateral direction)
0.24934271,1.268801,volatility(acceleration: lateral direction)
0.10955466,0.55789578,volatility(acceleration: lateral direction)
0.28082517,1.3845789,volatility(acceleration: lateral direction)
0.22046353,1.153669,volatility(acceleration: lateral direction)
0.20494987,1.087335,volatility(acceleration: lateral direction)
0.19491407,1.042419,volatility(acceleration: lateral direction)
0.33601144,1.5701489,volatility(acceleration: lateral direction)
0.18578233,1,volatility(acceleration: lateral direction)
0.22090706,1.155515,volatility(acceleration: lateral direction)
0.33826089,1.577354,volatility(acceleration: lateral direction)
0.18494226,0.99601787,volatility(acceleration: lateral direction)
0.17544226,0.94997698,volatility(acceleration: lateral direction)
0.23212695,1.20136,volatility(acceleration: lateral direction)
0.1572731,0.8561213,volatility(acceleration: lateral direction)
0.17976022,0.97113878,volatility(acceleration: lateral direction)
0.24118292,1.237246,volatility(acceleration: lateral direction)
0.084043145,0.34792569,volatility(acceleration: lateral direction)
0.16330916,0.88822418,volatility(acceleration: lateral direction)
0.16050351,0.87342381,volatility(acceleration: lateral direction)
0.14025812,0.75985593,volatility(acceleration: lateral direction)
0.11550417,0.60054749,volatility(acceleration: lateral direction)
0.12552775,0.66827363,volatility(acceleration: lateral direction)
0.155148,0.84458083,volatility(acceleration: lateral direction)
0.14682704,0.79810822,volatility(acceleration: lateral direction)
0.15303491,0.83297682,volatility(acceleration: lateral direction)
0.31053773,1.486769,volatility(acceleration: lateral direction)
0.21610114,1.1353689,volatility(acceleration: lateral direction)
0.27908647,1.378405,volatility(acceleration: lateral direction)
0.19138122,1.0261919,volatility(acceleration: lateral direction)
0.19608831,1.047763,volatility(acceleration: lateral direction)
0.12230361,0.64701438,volatility(acceleration: lateral direction)
0.17497723,0.94767362,volatility(acceleration: lateral direction)
0.20295678,1.078548,volatility(acceleration: lateral direction)
0.1403656,0.7604937,volatility(acceleration: lateral direction)
0.3881886,1.732051,volatility(acceleration: lateral direction)
0.11025101,0.56299108,volatility(acceleration: lateral direction)
0.13032857,0.69907898,volatility(acceleration: lateral direction)
0.19765534,1.054857,volatility(acceleration: lateral direction)
0.26038989,1.310444,volatility(acceleration: lateral direction)
0.34733289,1.606179,volatility(acceleration: lateral direction)
0.19774219,1.055249,volatility(acceleration: lateral direction)
0.14003156,0.75851011,volatility(acceleration: lateral direction)
0.3071453,1.4753931,volatility(acceleration: lateral direction)
0.1016875,0.49825951,volatility(acceleration: lateral direction)
0.21806502,1.14364,volatility(acceleration: lateral direction)
0.17212301,0.93342942,volatility(acceleration: lateral direction)
0.095474459,0.44819859,volatility(acceleration: lateral direction)
0.11821184,0.61932802,volatility(acceleration: lateral direction)
0.16962789,0.92082322,volatility(acceleration: lateral direction)
0.16406244,0.89216298,volatility(acceleration: lateral direction)
0.17025666,0.92401379,volatility(acceleration: lateral direction)
0.10382802,0.51487809,volatility(acceleration: lateral direction)
0.11969274,0.62944257,volatility(acceleration: lateral direction)
0.097276002,0.46300629,volatility(acceleration: lateral direction)
0.14156684,0.76759428,volatility(acceleration: lateral direction)
0.39180732,1.742939,volatility(acceleration: lateral direction)
0.16891061,0.91717201,volatility(acceleration: lateral direction)
0.10810503,0.54719692,volatility(acceleration: lateral direction)
0.13014504,0.69791931,volatility(acceleration: lateral direction)
0.22066432,1.154505,volatility(acceleration: lateral direction)
0.085623875,0.36250001,volatility(acceleration: lateral direction)
0.10478476,0.52220821,volatility(acceleration: lateral direction)
0.15008512,0.81655651,volatility(acceleration: lateral direction)
0.19389383,1.037756,volatility(acceleration: lateral direction)
0.42645961,1.8455909,volatility(acceleration: lateral direction)
0.1125659,0.57972932,volatility(acceleration: lateral direction)
0.13150068,0.70645303,volatility(acceleration: lateral direction)
0.083976455,0.34730539,volatility(acceleration: lateral direction)
0.12882966,0.68956637,volatility(acceleration: lateral direction)
0.17643969,0.95490128,volatility(acceleration: lateral direction)
0.099398136,0.48013839,volatility(acceleration: lateral direction)
0.11684488,0.60989392,volatility(acceleration: lateral direction)
0.18959038,1.017879,volatility(acceleration: lateral direction)
0.52221024,2.12132,volatility(acceleration: lateral direction)
0.12186524,0.64408672,volatility(acceleration: lateral direction)
0.10474122,0.52187592,volatility(acceleration: lateral direction)
0.16648509,0.90473288,volatility(acceleration: lateral direction)
0.16605988,0.90253741,volatility(acceleration: lateral direction)
0.23822567,1.225631,volatility(acceleration: lateral direction)
0.23871329,1.227553,volatility(acceleration: lateral direction)
0.29711655,1.441345,volatility(acceleration: lateral direction)
0.11406194,0.5903874,volatility(acceleration: lateral direction)
0.25684741,1.297219,volatility(acceleration: lateral direction)
0.18865627,1.013519,volatility(acceleration: lateral direction)
0.13935226,0.75446421,volatility(acceleration: lateral direction)
0.12925753,0.69229138,volatility(acceleration: lateral direction)
0.1951424,1.04346,volatility(acceleration: lateral direction)
0.13373022,0.72032708,volatility(acceleration: lateral direction)
0.16548543,0.89956403,volatility(acceleration: lateral direction)
0.20834762,1.10217,volatility(acceleration: lateral direction)
0.15451565,0.84112191,volatility(acceleration: lateral direction)
0.19508733,1.043209,volatility(acceleration: lateral direction)
0.17444558,0.94503433,volatility(acceleration: lateral direction)
0.22486921,1.1718889,volatility(acceleration: lateral direction)
0.17453782,0.94549268,volatility(acceleration: lateral direction)
0.24241385,1.242052,volatility(acceleration: lateral direction)
0.22476257,1.171451,volatility(acceleration: lateral direction)
0.093113527,0.42840981,volatility(acceleration: lateral direction)
0.23311701,1.20533,volatility(acceleration: lateral direction)
0.23222484,1.201753,volatility(acceleration: lateral direction)
0.12168703,0.64289403,volatility(acceleration: lateral direction)
0.11795667,0.61757421,volatility(acceleration: lateral direction)
0.21369626,1.1251661,volatility(acceleration: lateral direction)
0.22669691,1.179373,volatility(acceleration: lateral direction)
0.20914511,1.105626,volatility(acceleration: lateral direction)
0.30235243,1.459201,volatility(acceleration: lateral direction)
0.16771117,0.9110387,volatility(acceleration: lateral direction)
0.23196463,1.200708,volatility(acceleration: lateral direction)
0.23479281,1.212023,volatility(acceleration: lateral direction)
0.099131949,0.47800741,volatility(acceleration: lateral direction)
0.17555641,0.95054162,volatility(acceleration: lateral direction)
0.30878887,1.480913,volatility(acceleration: lateral direction)
0.21887915,1.147053,volatility(acceleration: lateral direction)
0.15794598,0.85974902,volatility(acceleration: lateral direction)
0.31656513,1.506814,volatility(acceleration: lateral direction)
0.30935568,1.482813,volatility(acceleration: lateral direction)
0.18661386,1.0039279,volatility(acceleration: lateral direction)
0.23042035,1.194489,volatility(acceleration: lateral direction)
0.22239345,1.161682,volatility(acceleration: lateral direction)
0.094336987,0.43871999,volatility(acceleration: lateral direction)
0.19133149,1.025962,volatility(acceleration: lateral direction)
0.17669126,0.9561398,volatility(acceleration: lateral direction)
0.19954176,1.063341,volatility(acceleration: lateral direction)
0.15016766,0.81701958,volatility(acceleration: lateral direction)
0.23504239,1.213017,volatility(acceleration: lateral direction)
0.09424413,0.4379417,volatility(acceleration: lateral direction)
0.16923995,0.91885,volatility(acceleration: lateral direction)
0.20781492,1.099856,volatility(acceleration: lateral direction)
0.18707807,1.006115,volatility(acceleration: lateral direction)
0.19853772,1.058833,volatility(acceleration: lateral direction)
0.18451379,0.99398142,volatility(acceleration: lateral direction)
0.25393194,1.286245,volatility(acceleration: lateral direction)
0.19835795,1.058024,volatility(acceleration: lateral direction)
0.12643479,0.67417002,volatility(acceleration: lateral direction)
0.19507922,1.043172,volatility(acceleration: lateral direction)
0.16471113,0.89554322,volatility(acceleration: lateral direction)
0.26275721,1.319217,volatility(acceleration: lateral direction)
0.22201389,1.16011,volatility(acceleration: lateral direction)
0.13308525,0.71633381,volatility(acceleration: lateral direction)
0.34468493,1.597803,volatility(acceleration: lateral direction)
0.18819779,1.011373,volatility(acceleration: lateral direction)
0.1798757,0.9716993,volatility(acceleration: lateral direction)
0.32990769,1.550477,volatility(acceleration: lateral direction)
0.14922367,0.81171107,volatility(acceleration: lateral direction)
0.14777428,0.80350637,volatility(acceleration: lateral direction)
0.30945894,1.4831589,volatility(acceleration: lateral direction)
0.26967984,1.344584,volatility(acceleration: lateral direction)
0.15354642,0.83579773,volatility(acceleration: lateral direction)
0.26994795,1.345558,volatility(acceleration: lateral direction)
0.21035947,1.11087,volatility(acceleration: lateral direction)
0.27974921,1.380761,volatility(acceleration: lateral direction)
0.19038887,1.021593,volatility(acceleration: lateral direction)
0.28010035,1.382008,volatility(acceleration: lateral direction)
0.18952407,1.01757,volatility(acceleration: lateral direction)
0.18905924,1.015402,volatility(acceleration: lateral direction)
0.24759459,1.2621,volatility(acceleration: lateral direction)
0.18171434,0.98058528,volatility(acceleration: lateral direction)
0.45671284,1.9334379,volatility(acceleration: lateral direction)
0.20462565,1.08591,volatility(acceleration: lateral direction)
0.1745656,0.94563073,volatility(acceleration: lateral direction)
0.16984592,0.92193061,volatility(acceleration: lateral direction)
0.21476629,1.129716,volatility(acceleration: lateral direction)
0.15903503,0.86559379,volatility(acceleration: lateral direction)
0.17979185,0.97129238,volatility(acceleration: lateral direction)
0.26666334,1.333582,volatility(acceleration: lateral direction)
0.28926218,1.414214,volatility(acceleration: lateral direction)
0.15945764,0.86785322,volatility(acceleration: lateral direction)
0.14513479,0.78839219,volatility(acceleration: lateral direction)
0.22339867,1.165836,volatility(acceleration: lateral direction)
0.14175266,0.76868808,volatility(acceleration: lateral direction)
0.26098683,1.3126611,volatility(acceleration: lateral direction)
0.17537275,0.949633,volatility(acceleration: lateral direction)
0.21224184,1.118955,volatility(acceleration: lateral direction)
0.21767983,1.142022,volatility(acceleration: lateral direction)
0.24516584,1.252737,volatility(acceleration: lateral direction)
0.1287992,0.68937212,volatility(acceleration: lateral direction)
0.18740401,1.007648,volatility(acceleration: lateral direction)
0.36224124,1.652801,volatility(acceleration: lateral direction)
0.25435433,1.28784,volatility(acceleration: lateral direction)
0.22325256,1.165233,volatility(acceleration: lateral direction)
0.11738243,0.61361521,volatility(acceleration: lateral direction)
0.27070245,1.348296,volatility(acceleration: lateral direction)
0.2932083,1.427898,volatility(acceleration: lateral direction)
0.26778442,1.33768,volatility(acceleration: lateral direction)
0.17606415,0.95304978,volatility(acceleration: lateral direction)
0.13105173,0.70363522,volatility(acceleration: lateral direction)
0.40281591,1.775848,volatility(acceleration: lateral direction)
0.38018146,1.7078249,volatility(acceleration: lateral direction)
0.16113658,0.87678158,volatility(acceleration: lateral direction)
0.17536652,0.94960213,volatility(acceleration: lateral direction)
0.20810348,1.10111,volatility(acceleration: lateral direction)
0.15790041,0.85950369,volatility(acceleration: lateral direction)
0.20568752,1.090571,volatility(acceleration: lateral direction)
0.16028483,0.87226158,volatility(acceleration: lateral direction)
0.13945767,0.7550931,volatility(acceleration: lateral direction)
0.1127614,0.58112907,volatility(acceleration: lateral direction)
0.15563086,0.84721428,volatility(acceleration: lateral direction)
0.30517384,1.46875,volatility(acceleration: lateral direction)
0.26226524,1.317398,volatility(acceleration: lateral direction)
0.19374844,1.0370899,volatility(acceleration: lateral direction)
0.20181094,1.073467,volatility(acceleration: lateral direction)
0.28903273,1.413415,volatility(acceleration: lateral direction)
0.18160465,0.98005712,volatility(acceleration: lateral direction)
0.19651327,1.049691,volatility(acceleration: lateral direction)
0.27591464,1.367081,volatility(acceleration: lateral direction)
0.23672271,1.21969,volatility(acceleration: lateral direction)
0.24850585,1.265597,volatility(acceleration: lateral direction)
0.25186381,1.27841,volatility(acceleration: lateral direction)
0.13566527,0.73221087,volatility(acceleration: lateral direction)
0.30999571,1.484956,volatility(acceleration: lateral direction)
0.1807431,0.97590011,volatility(acceleration: lateral direction)
0.15307604,0.83320391,volatility(acceleration: lateral direction)
0.47856799,1.996286,volatility(acceleration: lateral direction)
0.12027965,0.63342118,volatility(acceleration: lateral direction)
0.17293237,0.93748742,volatility(acceleration: lateral direction)
0.28709164,1.4066401,volatility(acceleration: lateral direction)
0.17639409,0.95467663,volatility(acceleration: lateral direction)
0.11490577,0.59634542,volatility(acceleration: lateral direction)
0.213402,1.123912,volatility(acceleration: lateral direction)
0.25660267,1.296301,volatility(acceleration: lateral direction)
0.24903299,1.267616,volatility(acceleration: lateral direction)
0.20093201,1.069555,volatility(acceleration: lateral direction)
0.19630072,1.048727,volatility(acceleration: lateral direction)
0.24257195,1.242668,volatility(acceleration: lateral direction)
0.20428276,1.084401,volatility(acceleration: lateral direction)
0.15587221,0.84852809,volatility(acceleration: lateral direction)
0.28926218,1.414214,volatility(acceleration: lateral direction)
0.27860045,1.376675,volatility(acceleration: lateral direction)
0.19141193,1.026334,volatility(acceleration: lateral direction)
0.19860865,1.059152,volatility(acceleration: lateral direction)
0.23080854,1.1960551,volatility(acceleration: lateral direction)
0.25339079,1.284199,volatility(acceleration: lateral direction)
0.21171886,1.116714,volatility(acceleration: lateral direction)
0.20879039,1.10409,volatility(acceleration: lateral direction)
0.46936291,1.9698581,volatility(acceleration: lateral direction)
0.19717501,1.052687,volatility(acceleration: lateral direction)
0.2596069,1.307531,volatility(acceleration: lateral direction)
0.69456762,2.645751,volatility(acceleration: lateral direction)
0.19008179,1.020166,volatility(acceleration: lateral direction)
0.21409698,1.1268719,volatility(acceleration: lateral direction)
0.42522311,1.841971,volatility(acceleration: lateral direction)
0.19859619,1.059096,volatility(acceleration: lateral direction)
0.41049805,1.798638,volatility(acceleration: lateral direction)
0.39165151,1.742471,volatility(acceleration: lateral direction)
0.20197369,1.07419,volatility(acceleration: lateral direction)
0.11954985,0.62847131,volatility(acceleration: lateral direction)
0.098154433,0.47013789,volatility(acceleration: lateral direction)
0.10679571,0.53742468,volatility(acceleration: lateral direction)
0.2904484,1.418339,volatility(acceleration: lateral direction)
0.21675673,1.138136,volatility(acceleration: lateral direction)
0.14791241,0.80429113,volatility(acceleration: lateral direction)
0.12884748,0.68967998,volatility(acceleration: lateral direction)
0.24596559,1.255827,volatility(acceleration: lateral direction)
0.18005985,0.97259241,volatility(acceleration: lateral direction)
0.13404247,0.72225451,volatility(acceleration: lateral direction)
0.21562655,1.1333621,volatility(acceleration: lateral direction)
0.15657352,0.85233629,volatility(acceleration: lateral direction)
0.18521087,0.9972927,volatility(acceleration: lateral direction)
0.28212973,1.389196,volatility(acceleration: lateral direction)
0.14508107,0.78808218,volatility(acceleration: lateral direction)
0.11391886,0.58937341,volatility(acceleration: lateral direction)
0.22807528,1.184989,volatility(acceleration: lateral direction)
0.21784784,1.142728,volatility(acceleration: lateral direction)
0.15049078,0.81883031,volatility(acceleration: lateral direction)
0.21976395,1.1507519,volatility(acceleration: lateral direction)
0.25137949,1.276569,volatility(acceleration: lateral direction)
0.16657385,0.90519071,volatility(acceleration: lateral direction)
0.42640463,1.84543,volatility(acceleration: lateral direction)
0.1375536,0.74367082,volatility(acceleration: lateral direction)
0.14099294,0.7642082,volatility(acceleration: lateral direction)
0.12918639,0.6918388,volatility(acceleration: lateral direction)
0.22156851,1.158263,volatility(acceleration: lateral direction)
0.12864116,0.68836337,volatility(acceleration: lateral direction)
0.12655912,0.6749754,volatility(acceleration: lateral direction)
0.18779898,1.009503,volatility(acceleration: lateral direction)
0.098286144,0.47120231,volatility(acceleration: lateral direction)
0.22071141,1.154701,volatility(acceleration: lateral direction)
0.11609598,0.60468471,volatility(acceleration: lateral direction)
0.23019102,1.193563,volatility(acceleration: lateral direction)
0.20839278,1.102366,volatility(acceleration: lateral direction)
